TK_Nr;DZ_Nr;DZ_Name;Land_Nr;Land_Code;Str_Kl;Str_Nr;Str_Zus;Erf_Art;Fernziel_Ri1;Nahziel_Ri1;Hi_Ri1;Fernziel_Ri2;Nahziel_Ri2;Hi_Ri2;Anz_Fs_Q;Betriebs_km;vT_MobisSo;vT_W;vT_U;vT_S;DTV_Kfz_MobisSo_Q;DTV_Kfz_MobisSo_Ri1;DTV_Kfz_MobisSo_Ri2;DTV_Kfz_W_Q;DTV_Kfz_W_Ri1;DTV_Kfz_W_Ri2;DTV_Kfz_U_Q;DTV_Kfz_U_Ri1;DTV_Kfz_U_Ri2;DTV_Kfz_S_Q;DTV_Kfz_S_Ri1;DTV_Kfz_S_Ri2;Entw_Kfz_MobisSo_Q;Entw_Kfz_W_Q;Entw_Kfz_U_Q;Entw_Kfz_S_Q;DTV_SV_MobisSo_Q;DTV_SV_MobisSo_Ri1;DTV_SV_MobisSo_Ri2;DTV_SV_W_Q;DTV_SV_W_Ri1;DTV_SV_W_Ri2;DTV_SV_U_Q;DTV_SV_U_Ri1;DTV_SV_U_Ri2;DTV_SV_S_Q;DTV_SV_S_Ri1;DTV_SV_S_Ri2;Entw_SV_MobisSo_Q;Entw_SV_W_Q;Entw_SV_U_Q;Entw_SV_S_Q;pSV_MobisSo_Q;pSV_W_Q;pSV_U_Q;pSV_S_Q;fer;bSo;bFr;Mt;pMt;Mn;pMn;Md;pMd;Me;pMe;MSV30_Kfz_MobisSo_Q;MSV30_Kfz_W_Q;MSV30_Kfz_U_Q;MSV30_Kfz_S_Q;MSV30maxRi_Kfz_MobisSo;MSV30maxRi_Kfz_W;MSV30maxRi_Kfz_U;MSV30maxRi_Kfz_S;pMSV30maxRi_Kfz_MobisSo;pMSV30maxRi_Kfz_W;pMSV30maxRi_Kfz_U;pMSV30maxRi_Kfz_S;Ri_MSV30maxRi_Kfz_MobisSo;Ri_MSV30maxRi_Kfz_W;Ri_MSV30maxRi_Kfz_U;Ri_MSV30maxRi_Kfz_S;DL_Q;DL_Ri1;DL_Ri2;JG;WG_Ri1;WG_Ri2;TG_Mo_Ri1;TGMax1_Mo_Ri1;TGMax2_Mo_Ri1;TG_Mo_Ri2;TGMax1_Mo_Ri2;TGMax2_Mo_Ri2;TG_DiMiDo_Ri1;TGMax1_DiMiDo_Ri1;TGMax2_DiMiDo_Ri1;TG_DiMiDo_Ri2;TGMax1_DiMiDo_Ri2;TGMax2_DiMiDo_Ri2;TG_Fr_Ri1;TGMax1_Fr_Ri1;TGMax2_Fr_Ri1;TG_Fr_Ri2;TGMax1_Fr_Ri2;TGMax2_Fr_Ri2;TG_Sa_Ri1;TGMax1_Sa_Ri1;TGMax2_Sa_Ri1;TG_Sa_Ri2;TGMax1_Sa_Ri2;TGMax2_Sa_Ri2;TG_SoFei_Ri1;TGMax1_SoFei_Ri1;TGMax2_SoFei_Ri1;TG_SoFei_Ri2;TGMax1_SoFei_Ri2;TGMax2_SoFei_Ri2;pPLZ_MobisSo_Q;pLfw_MobisSo_Q;pMot_MobisSo_Q;pPmA_MobisSo_Q;pLoA_MobisSo_Q;pLzg_MobisSo_Q;pSat_MobisSo_Q;pBus_MobisSo_Q;pSon_MobisSo_Q;pPLZ_W_Q;pLfw_W_Q;pMot_W_Q;pPmA_W_Q;pLoA_W_Q;pLzg_W_Q;pSat_W_Q;pBus_W_Q;pSon_W_Q;pPLZ_U_Q;pLfw_U_Q;pMot_U_Q;pPmA_U_Q;pLoA_U_Q;pLzg_U_Q;pSat_U_Q;pBus_U_Q;pSon_U_Q;pPLZ_S_Q;pLfw_S_Q;pMot_S_Q;pPmA_S_Q;pLoA_S_Q;pLzg_S_Q;pSat_S_Q;pBus_S_Q;pSon_S_Q;Koor_UTM32_E;Koor_UTM32_N;DTV_Kfz_WU_MobisFr_Q;DTV_Kfz_WU_MobisFr_Ri1;DTV_Kfz_WU_MobisFr_Ri2;DTV_SV_WU_MobisFr_Q;DTV_SV_WU_MobisFr_Ri1;DTV_SV_WU_MobisFr_Ri2;DTV_Kfz_WU_Sa_Q;DTV_Kfz_WU_Sa_Ri1;DTV_Kfz_WU_Sa_Ri2;DTV_SV_WU_Sa_Q;DTV_SV_WU_Sa_Ri1;DTV_SV_WU_Sa_Ri2;MSV30_Kfz_MobisSo_Ri1;MSV30_Kfz_MobisSo_Ri2;MSV30_Kfz_W_Ri1;MSV30_Kfz_W_Ri2;MSV30_Kfz_U_Ri1;MSV30_Kfz_U_Ri2;MSV30_Kfz_S_Ri1;MSV30_Kfz_S_Ri2;bSV30_MobisSo_Ri1;bSV30_MobisSo_Ri2;bSV30_W_Ri1;bSV30_W_Ri2;bSV30_U_Ri1;bSV30_U_Ri2;bSV30_S_Ri1;bSV30_S_Ri2;DTV_Kfz_W_MobisFr_Q;DTV_Kfz_W_MobisFr_Ri1;DTV_Kfz_W_MobisFr_Ri2;DTV_SV_W_MobisFr_Q;DTV_SV_W_MobisFr_Ri1;DTV_SV_W_MobisFr_Ri2;pSV_W_MobisFr_Q;pSV_W_MobisFr_Ri1;pSV_W_MobisFr_Ri2;Koor_WGS84_N;Koor_WGS84_E;MSV50_Kfz_MobisSo_Ri1;MSV50_Kfz_MobisSo_Ri2;pMSV50_Kfz_MobisSo_Ri1;pMSV50_Kfz_MobisSo_Ri2;bSV50_MobisSo_Ri1;bSV50_MobisSo_Ri2;bLkwK50_MobisSo_Ri1;bLkwK50_MobisSo_Ri2;pMSV50_Kfz_W_MobisFr_Ri1;pMSV50_Kfz_W_MobisFr_Ri2;DTV_Kfz_NZB_DiMiDo_Ri1;DTV_Kfz_NZB_DiMiDo_Ri2;bSo_Ri1;bSo_Ri2;bMo_Ri1;bMo_Ri2;bFr_Ri1;bFr_Ri2;bSa_Ri1;bSa_Ri2;Q_P_D;Q_L1_D;Q_L2_D;Q_K_D;Q_P_E;Q_L1_E;Q_L2_E;Q_K_E;Q_P_N;Q_L1_N;Q_L2_N;Q_K_N;Geo_Sequ;Abschnitt_Ast;Station;Ausrichtung;Anmerkungen;
5406;5047;Nettersheim;5;NW;A;1;;8+1;Köln;AS Nettersheim;N;Saarbrücken;AS Blankenheim (B51);S;4;474,0;324;213;71;40;18.389;9.431;8.958;18.537;9.283;9.254;19.534;9.812;9.722;16.397;9.485;6.912;-14,2;-12,2;-13,1;-22,9;3.699;1.908;1.791;4.430;2.262;2.168;3.782;1.924;1.858;940;600;340;-6,1;-6,1;-5,5;-12,5;20,1;23,9;19,4;5,7;1,05;0,98;1,23;1.047;18,0;204;41,7;1.167;18,6;690;15,2;;;;;;;;;;;;;;;;;;E;B;F;D;C;D;8;13;E;17;;C;;;E;17;;E;12;;F;16;;F;12;;F;12;;F;17;;E;12;;77,1;8,9;0,2;1,7;3,6;16,5;14,7;0,1;1,1;73,4;9,1;0,2;1,6;4,0;19,8;17,7;0,1;1,2;77,6;9,0;0,2;1,9;3,6;15,7;14,0;0,1;1,1;91,7;7,9;0,5;1,8;1,8;3,9;3,6;0,0;0,8;334.787;5.596.023;19.241;9.639;9.602;4.734;2.404;2.330;16.534;8.310;8.224;1.859;1.004;855;;;;;;;;;;;;;;;;;18.984;9.492;9.491;4.865;2.474;2.391;25,6;26,1;25,2;50,49285687;6,67070273;1.342;1.362;14,2;15,2;3,7;9,5;1,0;6,9;14,1;14,3;11.161;10.147;1,23;0,70;0,95;0,98;1,14;1,33;0,88;0,80;947;44;173;3;584;18;87;1;119;9;76;0;160;5506030A5406040A;3,733;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
1830;1105;Neustadt i. H.-Süd;1;SH;A;1;;8+1;Oldenburg i.H.;AS Neustadt i.H.-Pelzerhaken;N;Lübeck;AS Neustadt i.H.-Mitte;S;4;85,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;616.449;5.996.536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,10379261;10,78102643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;600;1930004O1830001O;1,074;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
6307;0172;Nonnweiler;10;SL;A;1;;8+1;Köln;AS Hermeskeil;N;Saarbrücken;AS Nonnweiler-Bierfeld;S;4;157,7;5;3;2;0;21.091;10.559;10.532;22.219;11.137;11.082;21.623;10.886;10.737;16.462;8.114;8.348;-17,5;-15,3;-16,2;-28,4;3.456;1.768;1.689;4.277;2.189;2.088;3.570;1.830;1.739;452;220;232;-7,1;-7,0;-6,2;-22,9;16,4;19,3;16,5;2,7;0,97;0,82;1,19;1.216;15,5;204;26,9;1.308;16,8;941;10,1;;;;;;;;;;;;;;;;;;D;E;C;C;C;C;;;E;17;;C;;;E;18;;E;16;;E;17;;F;12;;E;16;;C;13;;D;18;;80,8;8,8;0,9;1,5;3,8;12,5;9,5;0,1;1,2;78,1;9,3;0,8;1,4;4,3;14,8;11,3;0,1;1,3;80,5;9,2;1,0;1,7;3,8;12,6;9,6;0,1;1,4;94,4;5,8;1,1;1,8;1,4;1,3;1,0;0,1;1,0;352.402;5.497.646;22.810;11.436;11.374;4.636;2.375;2.261;18.133;9.157;8.976;1.203;607;596;;;;;;;;;;;;;;;;;22.932;11.492;11.440;4.778;2.447;2.331;20,8;21,3;20,4;49,61333587;6,95678203;1.139;1.196;10,8;11,4;13,4;10,7;9,7;7,1;9,9;10,5;13.252;13.333;0,79;0,84;0,98;1,00;1,20;1,17;0,89;0,86;1.076;57;163;12;837;18;77;9;148;9;46;1;130;6307025O6307405O;1,934;Ri1_ist_VonNK;- Anmerkungen in Bearbeitung -;
1631;1124;Oldenburg (Holstein);1;SH;A;1;;8+1;Heiligenhafen;AS Oldenburg i.H.-Nord;N;Lübeck;AS Oldenburg i.H.-Mitte;S;4;112,7;280;162;69;49;18.383;9.189;9.194;18.654;9.496;9.157;20.000;10.200;9.800;15.256;6.743;8.513;-15,1;-10,4;-21,3;-23,3;2.103;1.083;1.021;2.479;1.278;1.201;2.109;1.086;1.024;756;382;375;-8,5;-6,2;-13,9;-12,0;11,4;13,3;10,5;5,0;1,07;0,98;1,17;1.067;9,7;164;33,9;1.205;9,7;654;9,6;;;;;;;;;;;;;;;;;;E;E;-;C;D;E;12;;E;17;;D;11;17;E;17;;E;16;;E;12;;F;12;;F;11;;E;14;;B;11;;85,3;8,9;0,0;2,2;2,7;8,4;7,5;0,3;1,1;83,7;9,2;0,0;1,9;3,1;9,9;8,7;0,3;1,1;85,8;8,7;0,0;2,5;2,6;7,8;6,9;0,2;1,1;91,3;7,7;0,0;2,7;1,5;3,1;2,9;0,3;1,0;622.474;6.018.517;19.210;9.758;9.451;2.575;1.319;1.256;18.041;9.325;8.716;1.350;738;612;;;;;;;;;;;;;;;;;18.937;9.621;9.316;2.658;1.364;1.294;14,0;14,2;13,9;54,29984259;10,88208029;1.290;1.309;14,0;14,2;4,0;3,1;1,9;0,8;13,4;14,1;11.633;11.772;0,81;1,15;0,94;0,93;1,25;1,09;1,01;1,01;1.088;38;80;0;591;13;50;0;108;7;49;0;610;1731003O1631005O;0,904;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
6407;0174;Otzenhausen;10;SL;A;1;;8+1;Köln;AS Nonnweiler-Otzenhausen;N;Saarbrücken;AS Nonnweiler-Braunshausen;S;4;164,1;10;3;5;2;17.538;8.764;8.774;19.028;9.500;9.528;17.955;8.978;8.977;11.800;5.920;5.880;;;;;2.509;1.266;1.242;3.124;1.580;1.545;2.577;1.295;1.282;276;137;139;;;;;14,3;16,4;14,4;2,3;0,94;0,73;1,15;1.003;13,5;187;22,9;1.134;14,4;608;8,2;;;;;;;;;;;;;;;;;;C;D;C;B;B;B;8;;E;15;;D;8;17;E;17;;D;11;15;E;15;;C;11;13;D;14;;B;14;;D;18;;83,1;8,4;0,9;1,4;4,0;10,2;7,5;0,2;1,2;81,1;8,8;0,8;1,3;4,4;11,8;8,7;0,2;1,2;82,9;8,8;0,9;1,5;4,0;10,2;7,5;0,1;1,3;95,1;5,2;1,4;1,6;1,3;0,9;0,7;0,1;0,9;354.684;5.494.973;19.693;9.842;9.851;3.403;1.725;1.679;13.744;6.832;6.912;741;341;399;;;;;;;;;;;;;;;;;19.915;9.954;9.961;3.514;1.783;1.731;17,6;17,9;17,4;49,58985884;6,98932774;942;986;10,7;11,2;12,0;9,7;7,5;6,6;9,5;9,9;11.246;10.869;0,72;0,73;0,99;0,96;1,19;1,12;0,73;0,80;960;51;113;10;552;10;40;6;143;9;34;2;110;6407086O6407081O;0,984;Ri1_ist_VonNK;- Anmerkungen in Bearbeitung -;
2128;1291;Reinfeld;1;SH;A;1;;8+1;Lübeck;AS Reinfeld;N;Hamburg;AS Bad Oldesloe;S;6;40,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;595.429;5.962.479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,80211390;10,44901353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;580;2228003O2129001O;5,306;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
6607;0183;Riegelsberg;10;SL;A;1;;8+1;Köln;AS Holz;N;Saarbrücken;AS Riegelsberg;S;4;202,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;352.456;5.464.377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,31428449;6,96992452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;6607028O6707031O;1,100;Ri1_ist_VonNK;- Anmerkungen in Bearbeitung -;
6707;0823;Saarbrücken-Neuhaus;10;SL;A;1;;8+1;Köln;AS Riegelsberg;N;Saarbrücken;AS Saarbrücken-Neuhaus;S;4;203,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;351.465;5.461.884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,29163294;6,95722539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;6707031O6707013O;0,535;Ri1_ist_VonNK;- Anmerkungen in Bearbeitung -;
4809;5011;Schloss Burg;5;NW;A;1;;8+1;Dortmund;AS Wermelskirchen;N;Köln;AS Burscheid;S;6;387,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;372.170;5.665.205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,12403353;7,17333592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;270;4908083A4809012A;5,678;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
4411;5144;Unna;5;NW;A;1;;8+1;Münster;AS Kamen-Zentrum;N;Köln;AS Unna (B1);S;6;321,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;407.358;5.711.974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,55124562;7,66382597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;4411025A4412044A;2,770;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
2919;3456;Uphusen;3;NI;A;1;;8+1;Hamburg;AK Bremer Kreuz (A27);N;Münster;AS Uphusen/Mahndorf;S;6;101,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;498.045;5.876.281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,03604616;8,97084266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440;2919002O2919004O;0,778;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
6707;0304;Von der Heydt;10;SL;A;1;;8+1;Köln;AS Saarbrücken-Von der Heydt;N;Saarbrücken;AS Saarbrücken-Burbach (B268);S;4;206,7;156;84;44;28;15.498;7.675;7.823;17.222;8.538;8.684;15.758;7.775;7.983;9.160;4.542;4.619;;;;;560;251;309;691;310;381;564;243;320;99;56;42;;;;;3,6;4,0;3,6;1,1;0,92;0,56;1,03;883;3,5;171;4,6;980;3,9;594;1,8;;;;;;;;;;;;;;;;;;E;E;A;A;A;F;17;;A;8;;F;17;;A;8;;F;16;;A;8;;D;14;;D;15;;C;15;;D;18;;94,8;5,3;1,0;0,5;2,2;1,2;0,9;0,2;1,1;94,4;5,6;0,9;0,4;2,4;1,3;1,0;0,3;1,1;94,7;5,4;1,1;0,6;2,3;1,1;0,9;0,2;1,2;97,6;3,1;1,2;0,4;0,8;0,1;0,1;0,2;1,0;351.707;5.459.597;17.765;8.794;8.972;736;326;410;11.895;5.906;5.989;239;113;125;;;;;;;;;;;;;;;;;18.091;8.965;9.126;765;342;423;4,2;3,8;4,6;49,27113733;6,96139813;1.057;1.186;13,8;15,2;1,6;3,6;0,4;1,0;11,8;13,0;9.675;9.823;0,56;0,57;0,96;0,97;1,03;1,03;0,71;0,69;933;26;12;9;577;6;4;6;161;5;3;2;10;6707074O6707086O;0,426;Ri1_ist_VonNK;- Anmerkungen in Bearbeitung -;
3733;3837;Alleringersleben;15;ST;A;2;;8+1;Magdeburg;AS Eilsleben;O;Braunschweig;AS Alleringersleben;W;6;120,9;255;167;53;35;65.477;32.845;32.631;67.078;34.438;32.640;69.653;35.789;33.864;54.465;23.449;31.016;-15,1;-13,2;-12,6;-26,0;21.881;10.971;10.910;26.665;13.402;13.263;22.208;11.370;10.838;4.605;1.893;2.712;-1,1;-1,2;-0,4;+12,3;33,4;39,8;31,9;8,5;1,04;0,97;1,18;3.434;29,5;1.316;54,0;3.670;29,3;2.728;30,2;;;;;;;;;;;;;;;;;;C;E;E;C;D;C;;;C;;;C;;;C;;;E;15;;C;;;B;11;;B;13;;C;14;;D;18;;63,7;9,7;0,5;1,5;3,9;29,3;23,8;0,2;1,4;57,5;9,7;0,5;1,3;4,4;35,2;28,5;0,2;1,4;64,9;9,8;0,6;1,7;3,6;28,0;22,8;0,2;1,5;88,3;9,4;0,7;1,9;2,3;5,9;5,0;0,3;1,4;647.979;5.786.348;69.944;35.658;34.286;27.880;13.901;13.980;56.480;30.347;26.133;12.998;7.459;5.539;;;;;;;;;;;;;;;;;69.232;35.281;33.952;28.796;14.312;14.484;41,6;40,6;42,7;52,20768356;11,16569948;3.698;3.675;11,3;11,3;21,7;3,1;18,2;1,4;10,5;10,8;39.711;37.516;0,79;1,17;0,82;1,20;1,33;1,02;0,91;0,85;2.575;133;942;20;1.889;116;708;15;599;80;631;6;360;3732010O3833013O;2,193;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
3719;5123;Bad Oeynhausen;5;NW;A;2;;5+1;Hannover;AS Porta Westfalica;O;Dortmund;AK Kreuz Bad Oeynhausen (A30);W;6;296,1;156;92;35;29;80.505;39.908;40.597;83.344;41.558;41.786;82.948;41.609;41.339;67.090;31.752;35.338;-17,9;-16,0;-18,0;-25,8;20.579;10.731;9.848;24.980;13.039;11.942;20.941;10.973;9.968;4.145;2.049;2.096;-5,8;-6,4;-5,5;+0,1;25,6;30,0;25,2;6,2;1,00;1,03;1,17;4.359;22,5;1.345;45,3;4.675;22,8;3.410;21,2;;;;;;;;;;;;;;;;;;C;D;C;E;D;C;;;C;;;C;;;C;;;C;;;C;;;A;;;A;;;B;13;;D;17;;71,2;;;2,0;4,6;20,9;;0,1;1,2;66,6;;;2,1;5,2;24,7;;0,1;1,3;71,3;;;2,2;4,7;20,5;;0,1;1,2;91,9;;;1,4;2,0;4,1;;0,1;0,6;490.382;5.784.468;85.564;42.553;43.011;26.551;13.869;12.683;71.437;36.582;34.855;10.618;5.559;5.059;;;;;;;;;;;;;;;;;85.735;42.595;43.140;27.384;14.290;13.094;31,9;33,5;30,4;52,21056627;8,85923951;4.035;4.047;10,1;10,0;20,8;4,2;17,5;2,2;9,5;9,4;40.970;44.069;1,03;1,02;1,10;1,06;1,28;1,08;1,06;0,91;;205;863;;;123;599;;;104;507;;180;3719119B3818088B;0,448;Ri1_ist_VonNK;- Anmerkungen in Bearbeitung -;
3731;3421;Beienrode;3;NI;A;2;;8+1;Magdeburg;AS Rennau;O;Braunschweig;AS Königslutter;W;6;144,1;292;193;65;34;69.852;35.034;34.818;73.167;37.675;35.492;71.534;36.127;35.407;55.784;24.155;31.629;;;;;20.713;10.407;10.306;25.504;12.888;12.616;20.934;10.467;10.468;3.340;1.485;1.855;;;;;29,7;34,9;29,3;6,0;0,98;0,93;1,16;3.681;26,1;1.369;48,5;3.953;26,0;2.866;26,6;;;;;;;;;;;;;;;;;;C;C;C;C;D;C;;;C;;;C;;;C;;;E;15;;C;;;B;11;;B;13;;C;14;;D;18;;68,5;11,4;0,1;1,7;1,8;27,7;22,5;0,2;0,2;63,4;11,7;0,1;1,6;2,1;32,6;26,4;0,2;0,2;68,7;11,1;0,1;1,8;1,8;27,3;22,2;0,1;0,2;91,9;10,4;0,2;2,0;0,6;5,1;4,5;0,3;0,1;627.866;5.795.444;75.480;38.465;37.015;26.668;13.312;13.356;58.367;30.944;27.424;11.709;6.582;5.127;;;;;;;;;;;;;;;;;75.891;38.860;37.031;27.668;13.864;13.804;36,5;35,7;37,3;52,29444897;10,87497363;4.016;3.745;11,5;10,8;18,7;1,9;16,9;1,4;10,3;10,1;42.641;39.898;0,76;1,11;0,84;1,19;1,29;1,01;0,87;0,82;2.918;74;955;5;2.101;48;714;3;704;38;627;1;350;3630001O3731043O;4,454;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
4017;5120;Bielefeld;5;NW;A;2;;5+1;Hannover;AS Bielefeld-Sennestadt;O;Dortmund;AK Kreuz Bielefeld (A33);W;6;447,0;296;172;69;55;82.621;41.061;41.560;87.298;43.671;43.627;84.243;42.300;41.942;63.580;30.007;33.573;-15,6;-13,5;-15,9;-24,5;18.451;9.216;9.235;22.506;11.264;11.242;18.923;9.448;9.476;3.138;1.492;1.646;-2,9;-3,1;-2,9;-7,4;22,3;25,8;22,5;4,9;0,97;0,88;1,12;4.585;20,0;1.157;40,7;5.014;20,7;3.299;17,1;;;;;;;;;;;;;;;;;;D;D;C;C;D;C;;;C;;;C;;;C;;;C;;;E;15;;B;12;;A;;;C;14;;D;18;;75,7;;;1,4;4,4;17,8;;0,1;0,5;72,2;;;1,4;4,9;20,8;;0,1;0,6;75,4;;;1,6;4,4;17,9;;0,1;0,5;93,3;;;1,5;1,7;3,2;;0,1;0,3;469.639;5.755.478;89.937;44.986;44.952;24.272;12.112;12.159;69.062;34.827;34.236;7.875;4.082;3.793;;;;;;;;;;;;;;;;;90.636;45.318;45.317;24.976;12.474;12.502;27,6;27,5;27,6;51,94917628;8,55824098;4.143;4.085;10,1;9,8;16,1;12,6;12,3;9,2;9,1;9,0;49.541;49.547;0,84;0,91;0,95;1,02;1,15;1,09;0,86;0,83;;233;803;;;95;469;;;68;403;;150;4017034A4017076A;1,067;Ri1_ist_VonNK;- Anmerkungen in Bearbeitung -;
3834;3836;Bornstedt/Irxleben;15;ST;A;2;;8+1;Magdeburg;AS Irxleben;O;Braunschweig;AS Bornstedt;W;6;99,5;182;140;24;18;64.252;32.992;31.260;65.822;34.576;31.246;67.996;35.848;32.148;53.905;23.737;30.168;-15,9;-13,7;-14,1;-26,6;20.693;10.937;9.757;25.110;13.330;11.781;20.982;11.348;9.633;4.757;1.975;2.783;-1,6;-1,4;-1,6;+9,7;32,2;38,1;30,9;8,8;1,03;1,00;1,19;3.376;28,4;1.279;52,5;3.613;28,1;2.666;29,5;;;;;;;;;;;;;;;;;;C;C;E;C;D;C;;;C;;;C;;;C;;;E;15;;E;13;;B;11;;B;12;;C;14;;D;17;;63,8;9,2;0,7;1,5;4,3;27,6;20,7;0,3;2,4;58,1;9,2;0,7;1,4;4,8;33,1;24,8;0,3;2,3;65,0;9,4;0,7;1,7;4,1;26,5;20,1;0,3;2,4;86,5;8,5;1,0;1,8;2,7;5,7;4,5;0,4;2,9;669.046;5.783.779;68.244;35.671;32.573;26.175;13.795;12.380;56.859;31.003;25.856;12.767;7.642;5.124;;;;;;;;;;;;;;;;;67.690;35.329;32.361;27.036;14.199;12.837;39,9;40,2;39,7;52,17854897;11,47244949;3.570;3.509;10,8;11,2;20,0;4,0;16,7;1,5;10,1;10,8;39.209;35.028;0,80;1,23;0,83;1,22;1,31;1,06;0,93;0,90;2.574;146;868;25;1.863;128;657;18;595;87;585;12;370;3834034O3834009O;7,711;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
3629;3429;Braunschweig-Flughafen;3;NI;A;2;;8+1;Magdeburg;AS Braunschweig-Ost;O;Hannover;AS Braunschweig-Flughafen;W;8;162,7;358;216;83;59;71.495;35.966;35.529;75.746;39.031;36.715;73.100;36.860;36.240;54.193;23.843;30.350;-15,6;-12,9;-17,1;-24,9;19.570;9.731;9.839;24.085;12.077;12.008;19.761;9.757;10.004;3.219;1.335;1.885;-0,1;+0,4;-3,2;+15,0;27,4;31,8;27,0;5,9;0,97;0,84;1,12;3.813;23,8;1.310;48,0;4.116;23,7;2.906;24,6;;;;;;;;;;;;;;;;;;D;C;C;C;D;C;;;C;;;C;;;C;;;C;;;E;15;;A;;;D;13;;C;13;;D;18;;70,8;11,0;0,2;1,6;2,0;25,2;20,5;0,1;0,2;66,5;11,2;0,1;1,5;2,3;29,4;23,8;0,1;0,2;71,1;10,9;0,2;1,7;1,9;25,0;20,3;0,1;0,2;92,0;10,0;0,2;2,0;0,8;4,9;4,3;0,2;0,1;608.088;5.796.897;77.885;39.742;38.143;25.170;12.481;12.690;60.134;31.653;28.481;11.110;6.047;5.064;;;;;;;;;;;;;;;;;78.580;40.336;38.244;26.128;13.019;13.109;33,3;32,3;34,3;52,31175867;10,58555448;3.837;3.565;10,7;10,0;17,9;1,9;16,7;1,3;9,5;9,3;44.318;42.847;0,72;0,98;0,87;1,13;1,24;0,99;0,85;0,79;3.135;85;889;7;2.188;49;664;4;681;41;588;1;340;3629065O3629003O;1,774;Ri1_ist_NachNK;- Anmerkungen in Bearbeitung -;
